LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList,label
5855,06-30,19:50:59.209,626,797,W,ActivityTaskManager,Duplicate finish request for r=ActivityRecord{fef7f20 u0 com.android.settings/.SubSettings} t15 f}},01613103,Duplicate finish request for r=ActivityRecord{<*> u0 <*> t15 f}},"['fef7f20', 'com.android.settings/.SubSettings}']",0
5856,06-30,19:50:59.211,3784,3784,I,TopLevelSettings,Set default menu key,7551b502,Set default menu key,[],0
5857,06-30,19:50:59.211,3784,3784,D,TopLevelHighlightMixin,Menu key: top_level_network,fa4b174e,Menu key: top_level_network,[],0
5858,06-30,19:50:59.211,3784,3784,D,HighlightableTopLevelAdapter,Request highlight position 0,097d4aa0,Request highlight position <*>,['0'],0
5859,06-30,19:50:59.211,3784,3784,D,HighlightableTopLevelAdapter,Is highlight needed: false,922ed1b6,Is highlight needed: false,[],0
5860,06-30,19:50:59.224,3784,3946,D,BatteryInfo,time for getStats: 0ms,c2c10f90,time for <*> <*>,['getStats: 0ms'],0
5861,06-30,19:50:59.227,3784,3946,D,BatteryInfo,time for regular BatteryInfo: 3ms,ceaf67cf,time for regular BatteryInfo: <*>,['3ms'],0
5862,06-30,19:50:59.228,3784,3946,D,BatteryInfo,time for getBatteryInfo: 1ms,c2c10f90,time for <*> <*>,['getBatteryInfo: 1ms'],0
5863,06-30,19:50:59.256,3784,3801,E,OpenGLRenderer,Unable to match the desired swap behavior.,f71fc1d2,Unable to match the desired swap behavior.,[],0
5864,06-30,19:50:59.271,3784,3784,D,BatteryInfo,time for callback: 0ms,c2c10f90,time for <*> <*>,['callback: 0ms'],0
5865,06-30,19:50:59.293,626,648,D,OomAdjuster,Not killing cached processes,8f7f915d,Not killing cached processes,[],0
5866,06-30,19:50:59.319,626,2478,W,Parcel  ,Expecting binder but got null!,1d69ec94,Expecting binder but got null!,[],0
5867,06-30,19:50:59.335,626,2478,W,Parcel  ,Expecting binder but got null!,1d69ec94,Expecting binder but got null!,[],0
5868,06-30,19:50:59.336,3784,3801,D,EGL_emulation,app_time_stats: avg=17.94ms min=0.75ms max=111.79ms count=53,09f96292,app_time_stats: <*> <*> <*> count=<*>,"['avg=17.94ms', 'min=0.75ms max=111.79ms', '53']",0
5869,06-30,19:50:59.380,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5870,06-30,19:50:59.380,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5871,06-30,19:50:59.463,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5872,06-30,19:50:59.479,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5873,06-30,19:50:59.480,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5874,06-30,19:50:59.532,520,4025,D,BufferPoolAccessor2.0,bufferpool2 0xf28c6848 : 0(0 size) total buffers - 0(0 size) used buffers - 68/76 (recycle/alloc) - 8/144 (fetch/transfer),9f626f1d,bufferpool2 <*> : <*>(<*> size) total buffers - <*>(<*> size) used buffers - <*><*> (recycle<*>) - <*><*> (fetch<*>),"['0xf28c6848', '0(0', '0(0', '68/76', '/alloc', '8/144', '/transfer']",0
5875,06-30,19:50:59.532,520,4025,D,BufferPoolAccessor2.0,"evictor expired: 1, evicted: 1",a1238915,"evictor expired: <*>, evicted: <*>","['1', '1']",0
5876,06-30,19:50:59.533,540,826,D,BufferPoolAccessor2.0,bufferpool2 0x73c7974455f8 : 0(0 size) total buffers - 0(0 size) used buffers - 66/70 (recycle/alloc) - 4/69 (fetch/transfer),9f626f1d,bufferpool2 <*> : <*>(<*> size) total buffers - <*>(<*> size) used buffers - <*><*> (recycle<*>) - <*><*> (fetch<*>),"['0x73c7974455f8', '0(0', '0(0', '66/70', '/alloc', '4/69', '/transfer']",0
5877,06-30,19:50:59.533,540,826,D,BufferPoolAccessor2.0,"evictor expired: 1, evicted: 1",a1238915,"evictor expired: <*>, evicted: <*>","['1', '1']",0
5878,06-30,19:50:59.780,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5879,06-30,19:50:59.781,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5880,06-30,19:50:59.782,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5881,06-30,19:50:59.782,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5882,06-30,19:50:59.815,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6c490,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6c490'],0
5883,06-30,19:50:59.822,3784,3784,D,LocalBluetoothManager,setting foreground activity to null,503fa0a7,setting foreground activity to null,[],0
5884,06-30,19:50:59.824,626,2485,D,CoreBackPreview,Window{c4baf57 u0 com.android.settings/com.android.settings.SubSettings}: Setting back callback null,aee50c7c,Window{<*> u0 <*> Setting back callback null,"['c4baf57', 'com.android.settings/com.android.settings.SubSettings}:']",0
5885,06-30,19:50:59.834,626,2485,W,InputManager-JNI,Input channel object 'c4baf57 com.android.settings/com.android.settings.SubSettings (client)' was disposed without first being removed with the input manager!,b75a09a3,Input channel object '<*> <*> (client)' was disposed without first being removed with the input manager!,['c4baf57 com.android.settings/com.android.settings.SubSettings'],0
5886,06-30,19:50:59.835,626,2485,D,ActivityTaskManager,Remove task fragment: removeLastChild ActivityRecord{fef7f20 u0 com.android.settings/.SubSettings} t-1 f}},7e16caaa,Remove task fragment: removeLastChild ActivityRecord{<*> u0 <*> t<*> f}},"['fef7f20', 'com.android.settings/.SubSettings}', '-1']",0
5887,06-30,19:50:59.848,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb69310,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb69310'],0
5888,06-30,19:50:59.848,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6ccd0,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6ccd0'],0
5889,06-30,19:50:59.848,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6c190,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6c190'],0
5890,06-30,19:50:59.848,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6d7b0,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6d7b0'],0
5891,06-30,19:51:00.020,807,1108,D,EGL_emulation,app_time_stats: avg=600.58ms min=13.72ms max=15102.84ms count=26,09f96292,app_time_stats: <*> <*> <*> count=<*>,"['avg=600.58ms', 'min=13.72ms max=15102.84ms', '26']",0
5892,06-30,19:51:00.068,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5893,06-30,19:51:00.069,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5894,06-30,19:51:00.069,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5895,06-30,19:51:00.070,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5896,06-30,19:51:00.070,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5897,06-30,19:51:00.071,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5898,06-30,19:51:00.071,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5899,06-30,19:51:00.071,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5900,06-30,19:51:00.072,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5901,06-30,19:51:00.072,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5902,06-30,19:51:00.072,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5903,06-30,19:51:00.073,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5904,06-30,19:51:00.073,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5905,06-30,19:51:00.073,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5906,06-30,19:51:00.073,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5907,06-30,19:51:00.073,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5908,06-30,19:51:00.074,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5909,06-30,19:51:00.074,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5910,06-30,19:51:00.074,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5911,06-30,19:51:00.074,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5912,06-30,19:51:00.074,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5913,06-30,19:51:00.075,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5914,06-30,19:51:00.075,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5915,06-30,19:51:00.075,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5916,06-30,19:51:00.075,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5917,06-30,19:51:00.075,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5918,06-30,19:51:00.077,3784,3784,D,HighlightableTopLevelAdapter,Request highlight position 7,097d4aa0,Request highlight position <*>,['7'],0
5919,06-30,19:51:00.077,3784,3784,D,HighlightableTopLevelAdapter,Is highlight needed: false,922ed1b6,Is highlight needed: false,[],0
5920,06-30,19:51:00.083,626,2485,I,ActivityTaskManager,START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from uid 1000,98379f2a,START u0 {act=<*> cmp=<*>/.SubSettings (has extras)} from uid <*>,"['android.intent.action.MAIN', 'com.android.settings', '1000']",0
5921,06-30,19:51:00.092,626,2485,W,ActivityTaskManager,Tried to set launchTime (0) < mLastActivityLaunchTime (418762),b503feb1,Tried to set launchTime (<*>) < mLastActivityLaunchTime (<*>),"['0', '418762']",0
5922,06-30,19:51:00.098,3784,3784,D,ActivityEmbeddingUtils,isFlagEnabled = true,3def7143,isFlagEnabled = true,[],0
5923,06-30,19:51:00.098,3784,3784,D,ActivityEmbeddingUtils,isSplitSupported = true,b25b1563,isSplitSupported = true,[],0
5924,06-30,19:51:00.103,3784,3784,D,SettingsActivity,Starting onCreate,b0975e34,Starting onCreate,[],0
5925,06-30,19:51:00.106,3784,3784,D,SettingsActivity,Starting to set activity title,6676b47e,Starting <*> <*> <*> <*>,"['to', 'set activity title']",0
5926,06-30,19:51:00.106,3784,3784,D,SettingsActivity,Done setting title,5eb08377,Done setting title,[],0
5927,06-30,19:51:00.106,3784,3784,D,SettingsActivity,Switching to fragment com.android.settings.DisplaySettings,245f9475,Switching to fragment <*>,['com.android.settings.DisplaySettings'],0
5928,06-30,19:51:00.106,3784,3784,D,SubSettings,Launching fragment com.android.settings.DisplaySettings,0e3a6a94,Launching <*> <*>,['fragment com.android.settings.DisplaySettings'],0
5929,06-30,19:51:00.110,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.AutoBrightnessPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.AutoBrightnessPreferenceController'],0
5930,06-30,19:51:00.110,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.security.screenlock.LockScreenPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.security.screenlock.LockScreenPreferenceController'],0
5931,06-30,19:51:00.110,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.ScreenTimeoutPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.ScreenTimeoutPreferenceController'],0
5932,06-30,19:51:00.111,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.DarkUIPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.DarkUIPreferenceController'],0
5933,06-30,19:51:00.111,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.accessibility.TextReadingFragmentForDisplaySettingsController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.accessibility.TextReadingFragmentForDisplaySettingsController'],0
5934,06-30,19:51:00.112,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.NightDisplayPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.NightDisplayPreferenceController'],0
5935,06-30,19:51:00.113,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.ColorModePreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.ColorModePreferenceController'],0
5936,06-30,19:51:00.114,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.AutoRotatePreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.AutoRotatePreferenceController'],0
5937,06-30,19:51:00.114,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.DeviceStateAutoRotateOverviewController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.DeviceStateAutoRotateOverviewController'],0
5938,06-30,19:51:00.115,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.ScreenResolutionController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.ScreenResolutionController'],0
5939,06-30,19:51:00.116,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.DisplayWhiteBalancePreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.DisplayWhiteBalancePreferenceController'],0
5940,06-30,19:51:00.116,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.PeakRefreshRatePreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.PeakRefreshRatePreferenceController'],0
5941,06-30,19:51:00.117,3784,3784,D,RefreshRatePrefCtr,DEFAULT_REFRESH_RATE : 60.0 mPeakRefreshRate : 60.0,870cbbb1,DEFAULT_REFRESH_RATE : <*>.<*> mPeakRefreshRate : <*>.<*>,"['60.0', '60.0']",0
5942,06-30,19:51:00.117,3784,3784,D,PrefCtrlListHelper,Could not find Context-only controller for pref: com.android.settings.display.ScreenSaverPreferenceController,95052073,Could not find Context-only controller for pref: <*>,['com.android.settings.display.ScreenSaverPreferenceController'],0
5943,06-30,19:51:00.120,626,797,E,UserRestrictionsUtils,Unknown restriction queried by uid 1000 (com.android.keychain et al): null,fbb53722,Unknown restriction queried by uid <*> (<*> et al): null,"['1000', 'com.android.keychain']",0
5944,06-30,19:51:00.121,626,797,E,UserRestrictionsUtils,Unknown restriction queried by uid 1000 (com.android.keychain et al): null,fbb53722,Unknown restriction queried by uid <*> (<*> et al): null,"['1000', 'com.android.keychain']",0
5945,06-30,19:51:00.121,626,797,E,UserRestrictionsUtils,Unknown restriction queried by uid 1000 (com.android.keychain et al): null,fbb53722,Unknown restriction queried by uid <*> (<*> et al): null,"['1000', 'com.android.keychain']",0
5946,06-30,19:51:00.124,626,797,E,UserRestrictionsUtils,Unknown restriction queried by uid 1000 (com.android.keychain et al): null,fbb53722,Unknown restriction queried by uid <*> (<*> et al): null,"['1000', 'com.android.keychain']",0
5947,06-30,19:51:00.132,3784,3784,D,DisplaySettings,NO dashboard tiles for DisplaySettings,80020302,NO dashboard tiles for <*>,['DisplaySettings'],0
5948,06-30,19:51:00.132,3784,3784,D,DisplaySettings,"All preferences added, reporting fully drawn",624cced0,"All preferences <*>, reporting fully drawn",['added'],0
5949,06-30,19:51:00.133,3784,3784,D,SettingsActivity,Executed frag manager pendingTransactions,2d19ed5f,Executed frag manager pendingTransactions,[],0
5950,06-30,19:51:00.141,626,797,W,ActivityManager,"Receiver with filter android.content.IntentFilter@2ef3f5c already registered for pid 3784, callerPackage is com.android.settings",bde04bbe,"Receiver with filter <*>@<*> already registered for pid <*>, callerPackage is <*>","['android.content.IntentFilter@2ef3f5c', '3784', 'com.android.settings']",0
5951,06-30,19:51:00.151,3784,3946,D,SettingsActivity,"No enabled state changed, skipping updateCategory call",dd51e2f0,"No enabled state changed, skipping updateCategory call",[],0
5952,06-30,19:51:00.157,626,641,W,DreamManagerService,Falling back to default dream ComponentInfo{com.android.deskclock/com.android.deskclock.Screensaver},676e81f6,Falling back to default dream ComponentInfo{<*><*>.<*>},"['com', 'android.deskclock/com.android.deskclock.Screensaver']",0
5953,06-30,19:51:00.159,3784,3784,D,CategoryMixin,Skip categories update,4dd6a085,Skip categories update,[],0
5954,06-30,19:51:00.162,626,641,D,CoreBackPreview,"Window{e39b38d u0 com.android.settings/com.android.settings.SubSettings}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@8c38d53, mPriority=-1}",3f4ff2bc,Window{<*> u0 <*> <*> <*> <*> <*> <*>,"['e39b38d', 'com.android.settings/com.android.settings.SubSettings}:', 'Setting', 'back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@8c38d53, mPriority=-1}']",0
5955,06-30,19:51:00.185,3784,3801,E,OpenGLRenderer,Unable to match the desired swap behavior.,f71fc1d2,Unable to match the desired swap behavior.,[],0
5956,06-30,19:51:00.191,3784,3801,W,Parcel  ,Expecting binder but got null!,1d69ec94,Expecting binder but got null!,[],0
5957,06-30,19:51:00.195,626,645,I,ActivityTaskManager,Displayed com.android.settings/.SubSettings: +111ms,996d63bf,Displayed <*> <*>,['com.android.settings/.SubSettings: +111ms'],0
5958,06-30,19:51:00.195,626,645,I,ActivityTaskManager,Fully drawn com.android.settings/.SubSettings: +111ms,2b3215f0,Fully drawn <*> <*>,['com.android.settings/.SubSettings: +111ms'],0
5959,06-30,19:51:00.230,626,2478,W,Parcel  ,Expecting binder but got null!,1d69ec94,Expecting binder but got null!,[],0
5960,06-30,19:51:00.241,626,2478,W,Parcel  ,Expecting binder but got null!,1d69ec94,Expecting binder but got null!,[],0
5961,06-30,19:51:00.302,3784,3801,D,EGL_emulation,app_time_stats: avg=47.25ms min=14.65ms max=550.53ms count=22,09f96292,app_time_stats: <*> <*> <*> count=<*>,"['avg=47.25ms', 'min=14.65ms max=550.53ms', '22']",0
5962,06-30,19:51:00.723,3784,3801,D,OpenGLRenderer,endAllActiveAnimators on 0x7f2bf74549f0 (RippleDrawable) with handle 0x7f2b0749ca70,213292ab,endAllActiveAnimators on <*> (RippleDrawable) with handle <*>,"['0x7f2bf74549f0', '0x7f2b0749ca70']",0
5963,06-30,19:51:00.913,486,503,W,TransactionTracing,Could not find layer id -1,5cd89fd0,Could not find layer <*> <*>,['id -1'],0
5964,06-30,19:51:01.131,3784,3784,W,FrameTracker,"Missed SF frame:PREDICTION_ERROR, 85243, 6817606, CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>",5461f9ee,"Missed <*> <*> <*>, <*>, <*>","['SF', 'frame:PREDICTION_ERROR', '85243', '6817606, CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>']",0
5965,06-30,19:51:01.132,3784,3784,W,FrameTracker,"Missed SF frame:PREDICTION_ERROR, 85265, 7873747, CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>",5461f9ee,"Missed <*> <*> <*>, <*>, <*>","['SF', 'frame:PREDICTION_ERROR', '85265', '7873747, CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>']",0
5966,06-30,19:51:01.132,3784,3784,W,FrameTracker,"Missed App frame:UNKNOWN: 24, 85294, 22816662, CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>",046dafab,"Missed <*> frame:UNKNOWN: <*>, <*>, <*>, <*>","['App', '24', '85294', '22816662', 'CUJ=J<SETTINGS_PAGE_SCROLL::com.android.settings.DisplaySettings>']",0
